1750,Енисейский район,-1,-1,44899,60,34338,166,37552,223,34441,126,37677,255,44022,174,46647,236,53192,52,51,18,12,1.84
1751,Ермаковский район,-1,-1,18277,17,18896,12,-1,-1,-1,-1,-1,-1,57121,26,76690,24,82790,20,51,352,420,1.9
1752,Идринский район,-1,-1,27753,8,28712,97,33371,114,30720,93,30779,103,32683,114,36294,105,48056,72,51,73,374,2.0
1753,Иланский район,-1,-1,25028,94,28449,62,-1,-1,35541,121,36155,187,37950,74,40617,60,53824,62,51,115,76,1.71
1754,Ирбейский район,-1,-1,34671,3,18424,3,20161,3,24957,72,28777,41,40350,115,44386,111,59819,16,14,139,1,3.71
1755,Казачинский район,-1,-1,22365,84,30121,87,33544,99,33780,124,34583,125,35828,115,41181,119,44008,106,51,96,126,1.69
1756,Канский район,-1,-1,24916,119,29190,169,31815,7,51306,2,39086,2,47128,21,52868,22,51867,21,51,108,4,0.62
1757,Каратузский район,24177,4,23649,64,26340,49,29419,50,33705,71,33176,74,37034,81,35757,82,38026,71,51,60,66,1.32
1758,Кежемский район,-1,-1,31532,25,57630,39,49982,101,48733,145,50829,119,55574,131,61050,124,72799,65,51,130,208,2.08
1759,Козульский район,-1,-1,28796,64,33561,96,35204,100,40487,85,39298,102,50459,72,49300,79,55943,46,51,94,62,1.63
1760,Краснотуранский район,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,67803,21,67979,18,44900,18,10,-33,-35,1.5
1761,Курагинский район,-1,-1,-1,-1,32373,90,34424,112,34700,194,44119,135,42374,179,52218,62,37446,3,27,61,35,2.07
1762,Манский район,-1,-1,22472,5,43034,28,38002,5,28181,1,43553,6,47330,31,36255,27,51392,7,35,19,-15,2.45
1763,Минусинский район,-1,-1,26719,100,31230,109,28876,106,32345,155,30089,137,31832,99,38683,117,-1,-1,42,44,54,1.32
1764,Мотыгинский район,-1,-1,34437,72,37342,82,41015,73,46295,56,46231,134,48295,120,56075,172,53070,25,51,54,-2,2.08
1765,Назаровский район,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,61968,20,46617,116,54680,95,10,-11,52,2.33
1766,Нижнеингашский район,-1,-1,30017,6,31689,6,40279,5,36107,81,36522,84,35955,83,41860,86,58141,24,51,93,507,0.6
1767,Новоселовский район,47371,8,22030,104,25124,137,28508,79,31149,82,31790,131,32528,85,41862,103,44797,62,68,-5,62,1.74
1768,Партизанский район,-1,-1,-1,-1,-1,-1,-1,-1,23581,50,41497,172,37278,165,41341,153,49978,29,14,111,62,1.75
1769,Пировский район,-1,-1,26484,102,28866,105,32398,107,30183,166,31595,172,36148,172,40315,145,55754,80,51,110,82,1.53
1770,Рыбинский район,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,78446,21,5636,1,83577,15,10,6,-30,3.1
1771,Саянский район,-1,-1,31376,5,-1,-1,-1,-1,43148,23,34130,162,35191,111,32739,103,52163,45,14,20,64,3.52
1772,Северо-Енисейский район,-1,-1,102082,5,136558,5,56153,11,106046,17,128819,11,115817,31,105530,19,101335,32,26,80,210,0.05
1773,Сухобузимский район,26145,35,-1,-1,38154,17,31868,9,36205,65,42369,121,47941,67,48235,79,54775,48,68,109,146,1.94
1774,Таймырский Долгано-Ненецкий район,173149,4,83372,10,88604,171,88048,188,100794,167,102325,204,108584,152,109280,148,112720,175,51,35,276,1.33
1775,Тасеевский район,-1,-1,-1,-1,19192,7,24694,21,27958,19,29515,15,36882,82,43006,74,50320,24,35,162,242,1.8
1776,Туруханский район,81956,12,53318,146,57600,128,59369,132,73107,155,76032,139,73520,135,83989,62,84918,62,68,3,85,1.44
1777,Тюхтетский район,-1,-1,-1,-1,-1,-1,30758,26,-1,-1,32847,78,33507,62,43421,103,52488,90,26,70,183,3.0
1778,Ужурский район,-1,-1,26785,26,25864,10,27270,26,24266,71,27698,62,33015,63,34397,62,64593,25,51,141,139,2.0
1779,Уярский район,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,60652,18,50817,21,57510,51,10,-5,44,0.28
1780,Шарыповский район,-1,-1,23726,6,22766,29,29212,77,32512,112,38108,167,40314,121,41907,155,48341,99,51,103,579,2.0
1781,Шушенский район,-1,-1,42614,11,31196,12,31162,13,53166,9,42076,116,44292,117,43223,69,51352,122,51,20,243,1.75
1782,Эвенкийский район,-1,-1,44848,237,51524,235,57229,234,59779,239,62523,249,64150,331,68267,338,89082,222,51,98,92,1.98
1784,Екатеринбург - городской округ,70503,27,62443,389,88957,233,71665,791,100416,170,72940,137,97748,94,92028,145,94768,96,68,34,147,1.05
1786,Орёл - городской округ,-1,-1,49931,108,46622,279,48653,275,47530,322,49085,720,49073,593,56968,393,61467,299,51,23,89,1.52
1787,Ливны - городской округ,34352,31,35040,73,39504,73,40473,77,43764,110,43580,115,45171,113,52506,105,51578,100,68,50,138,1.45
1788,Мценск - городской округ,-1,-1,78272,1,27395,7,54404,3,133205,1,62175,3,53328,32,60006,31,69619,34,35,154,708,1.84
1789,Болховский район,-1,-1,-1,-1,32149,20,36289,25,28081,26,35364,89,34657,96,39364,100,41097,89,35,27,105,1.0
1790,Верховский район,-1,-1,23801,68,28957,65,32311,55,41409,56,40783,48,35273,91,35873,97,39858,95,51,67,98,1.69
1791,Глазуновский район,-1,-1,-1,-1,22117,1,-1,-1,54269,6,57344,10,35649,11,38993,26,37397,29,14,-31,57,1.32
1792,Дмитровский район,-1,-1,23268,31,29177,27,34255,14,36793,14,29462,27,33601,27,38933,30,29968,12,51,28,-15,1.36
1793,Должанский район,29804,1,35346,14,-1,-1,-1,-1,32509,22,28221,46,24429,6,42024,2,38229,44,51,8,122,2.08
1794,Залегощенский район,-1,-1,23677,50,27258,39,31618,41,31813,20,31589,25,37124,25,36070,26,-1,-1,42,52,17,1.56
1795,Знаменский район,-1,-1,18802,10,-1,-1,-1,-1,24125,24,26845,46,26459,84,31199,69,36209,41,51,92,173,2.58
1796,Колпнянский район,-1,-1,18671,88,21714,87,23941,84,34131,110,36146,107,39427,105,41786,91,45161,111,51,141,162,1.91
1797,Краснозоренский район,-1,-1,20441,37,20938,36,23931,33,26652,36,28752,60,29385,39,29249,45,30496,38,51,49,65,1.24
1798,Кромской район,-1,-1,25279,18,33531,44,36842,46,46130,30,36837,56,37415,117,48382,61,47823,80,51,89,259,1.2
1799,Корсаковский район,-1,-1,18178,47,18802,38,22427,58,24901,60,27189,43,26733,89,30057,95,30622,65,51,68,90,1.3
1800,Ливенский район,19281,67,28840,126,28026,124,32943,122,29849,285,35921,280,36420,285,35774,230,41001,137,68,112,172,1.82
1801,Малоархангельский район,-1,-1,20403,61,33466,23,33021,19,33596,62,44942,40,28498,99,32905,100,39050,41,51,91,67,1.3
1802,Мценский район,-1,-1,26607,31,28859,43,30251,43,34065,41,32546,93,36931,52,38233,28,40168,29,51,50,50,1.57
1803,Новодеревеньковский район,-1,-1,-1,-1,27397,3,-1,-1,43111,1,31426,44,35279,39,39037,31,34809,36,13,10,-4,1.92
1804,Новосильский район,28577,13,34216,13,30935,14,33564,39,22222,65,29226,63,38246,21,28739,86,43949,38,68,53,99,1.75
1805,Орловский район,33444,5,26500,172,32595,93,33816,157,39424,178,38417,146,38850,162,41180,146,42850,156,51,61,55,1.9
1806,Покровский район,-1,-1,23659,39,36041,1,26875,37,28122,24,35592,28,32386,31,35373,50,37260,71,51,57,107,1.37
1807,Свердловский район,-1,-1,26543,16,37384,8,32681,1,33268,11,43333,12,42906,62,54162,63,52770,60,51,98,216,2.57
1808,Сосковский район,-1,-1,24701,21,27999,26,25433,15,25269,38,27015,36,27144,103,25956,91,29323,45,51,18,79,2.37
1809,Троснянский район,-1,-1,25228,21,29031,18,22283,27,26302,20,27104,21,33803,24,40758,20,38623,21,51,53,53,1.18
1810,Урицкий район,-1,-1,18137,39,38581,19,33613,47,32512,46,40831,64,45320,102,50726,85,42294,73,51,133,215,2.32
1811,Хотынецкий район,-1,-1,-1,-1,-1,-1,-1,-1,40757,13,35509,18,30099,17,70145,9,92647,3,8,72,59,1.75
1812,Шаблыкинский район,-1,-1,17580,25,22675,26,21801,18,23161,45,23967,47,20133,87,22520,90,29718,61,51,69,149,1.76
1813,Алапаевск - городской округ,42540,27,41617,91,43096,99,47867,114,49670,115,54558,121,54753,114,55177,139,54278,112,68,27,121,1.42
1814,Алапаевское - муниципальное образование,-1,-1,-1,-1,-1,-1,36993,3,49101,16,36967,91,39763,101,45912,125,56815,120,14,15,130,2.81
1815,Арамильский - городской округ,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,49456,70,48380,58,51489,76,57449,37,13,16,-11,2.2
1816,Артёмовский - городской округ,-1,-1,-1,-1,42827,83,45833,169,52330,151,52333,153,52649,153,55137,130,65911,56,35,53,12,1.62
1817,Артинский - городской округ,22686,85,23297,92,33840,61,35953,63,36319,68,41045,85,44729,113,47906,109,48269,88,68,112,116,1.31
1818,Асбестовский - городской округ,-1,-1,45043,73,56116,86,57407,82,44871,125,50270,111,48031,47,52326,13,55320,21,51,22,-25,1.55
1819,Ачитский - городской округ,-1,-1,-1,-1,-1,-1,37840,88,42431,82,40166,101,35452,103,42011,97,48799,92,26,28,39,1.5
1820,Байкаловский муниципальный район,26226,22,32552,71,38136,76,47552,28,47859,101,49101,81,44992,78,48508,82,50754,38,68,93,160,1.31
1821,Белоярский - городской округ,35817,34,37938,53,42189,115,49339,22,60227,21,-1,-1,62947,32,46727,150,53179,24,68,48,25,0.83
1822,Берёзовский - городской округ,-1,-1,-1,-1,-1,-1,51465,46,61035,46,48335,67,51003,149,53185,74,68555,70,26,33,46,2.0
1823,Бисертский - городской округ,-1,-1,28597,28,30459,21,34768,20,40798,22,45025,31,40974,55,43981,59,47229,33,51,65,78,2.61
1824,Богданович - городской округ,-1,-1,-1,-1,45704,46,49312,50,48739,72,46402,73,52870,89,61745,98,65319,130,35,42,109,0.88
1825,Верхнее Дуброво - городской округ,27554,20,29009,47,37838,25,39755,27,43192,28,43507,49,40358,89,47453,67,67189,15,68,143,128,1.43
1826,Верх-Нейвинский - городской округ,-1,-1,39007,17,48473,18,37286,22,41925,34,46310,33,43301,36,49823,33,50623,22,51,29,58,1.8
1827,Верхнесалдинский - городской округ,-1,-1,61713,14,42201,93,44395,88,46271,130,42873,117,48010,139,52500,143,56248,118,51,-8,109,2.15
1828,Верхний Тагил - городской округ,-1,-1,-1,-1,-1,-1,35626,58,68479,13,43896,25,52062,25,48196,69,66452,15,26,86,5,1.74
1829,Верхняя Пышма - городской округ,-1,-1,29770,80,40957,144,49293,84,49072,153,57293,133,67446,130,65639,135,73827,153,51,147,248,1.62
1830,Верхняя Тура - городской округ,-1,-1,-1,-1,-1,-1,-1,-1,70405,13,71462,12,49569,20,52418,13,119113,22,14,69,221,1.21
1831,Верхотурский - городской округ,-1,-1,-1,-1,43081,83,-1,-1,43071,34,43843,58,47726,74,51017,74,68077,18,35,58,-12,2.44
1832,Волчанский - городской округ,31757,22,28431,19,36560,27,31882,27,40486,32,39127,13,43060,40,52488,28,80928,16,68,154,133,1.0
1833,Гаринский - городской округ,-1,-1,26548,59,27763,45,34447,31,46355,41,44171,24,43552,43,45971,30,44681,13,51,68,1,1.27
1834,Горноуральский - городской округ,-1,-1,34024,48,39771,68,45983,46,53527,61,49605,62,49021,74,59804,65,56439,66,51,65,85,1.96
1835,Дегтярск - городской округ,-1,-1,-1,-1,38001,47,42074,16,47895,36,47283,50,48608,53,40529,49,51733,54,35,36,39,2.27
1836,Заречный - городской округ,-1,-1,39929,26,46179,66,51779,78,54271,43,58640,46,59564,71,66964,68,71318,3,42,67,153,1.27
1837,Ивдельский - городской округ,43393,22,43081,59,47095,44,47441,49,47812,74,45644,62,55123,80,51649,69,60492,43,68,39,127,1.14
1838,Ирбит - городской округ,-1,-1,-1,-1,50167,49,50272,84,53114,94,51901,118,52795,86,57458,71,70381,74,35,40,62,1.37
1839,Ирбитское - муниципальное образование,28834,90,-1,-1,32885,168,37993,63,42444,86,43898,149,44155,161,53139,155,53737,98,68,86,90,1.0
1840,Каменский - городской округ,-1,-1,27667,110,30916,123,34610,147,34635,152,34430,155,38799,157,40698,168,47919,170,51,73,104,2.35
1841,Каменск-Уральский - городской округ,-1,-1,36034,198,43033,252,47702,256,50090,471,39877,118,57510,213,61961,190,60020,97,51,66,5,1.74
1842,Камышловский - городской округ,-1,-1,47833,26,51641,57,41912,94,46966,98,51127,108,47046,35,55658,36,-1,-1,42,16,47,1.63
1843,Камышловский муниципальный район,-1,-1,101226,2,47839,60,50223,58,57186,62,54707,71,59565,96,67413,74,64270,67,35,34,42,1.44
1844,Карпинск - городской округ,-1,-1,40131,54,43664,51,52744,52,48541,77,49855,84,50831,77,53932,80,56470,73,51,40,59,1.11
1845,Качканарский - городской округ,23670,47,30079,70,32661,92,44540,49,42217,84,41306,69,44842,103,41304,69,55660,62,68,135,195,1.82
1846,Кировградский - городской округ,-1,-1,43192,4,51707,6,40969,77,46180,73,50287,76,94131,26,62734,69,74378,68,35,43,221,1.5
1847,Краснотурьинск - городской округ,-1,-1,-1,-1,58334,1,72719,2,93963,15,58990,68,-1,-1,69537,91,190808,32,14,103,192,1.5
1848,Красноуральск - городской округ,27907,23,32421,45,41975,46,37782,86,60752,310,42359,86,43974,114,48678,95,86520,3,58,74,300,1.46
1849,Красноуфимск - городской округ,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,74037,20,71258,18,65045,44,88602,17,13,19,13,1.38
1850,Красноуфимский округ - муниципальное образование,-1,-1,20571,87,25260,83,26300,95,28678,92,31058,110,31075,112,33137,110,54578,3,42,61,90,2.24
1851,Кушвинский - городской округ,26718,74,31943,114,36897,83,33871,86,35218,106,39108,90,42060,146,46569,129,44933,63,68,68,48,0.97
1852,Лесной - городской округ (ЗАТО),-1,-1,83196,24,73752,34,69152,23,96611,19,93207,47,69376,123,72064,116,95693,38,51,15,29,0.51
1853,Малышевский - городской округ,-1,-1,35130,21,24807,28,27719,33,44559,2,41828,9,36212,53,42896,50,42942,48,51,22,83,1.96
1854,Махнёвское - муниципальное образование,-1,-1,53792,18,24674,40,24560,30,24889,83,27718,72,27600,69,29857,68,-1,-1,42,-44,20,1.48
1855,Невьянский - городской округ,23482,64,28896,85,30922,84,33278,92,47913,36,38176,110,48616,128,51172,94,67278,17,68,186,48,1.3
1856,Нижнесергинский муниципальный район,-1,-1,39605,67,47548,47,53668,81,43507,88,50704,94,52107,96,55117,121,55727,79,51,40,46,2.0
1857,Нижнетуринский - городской округ,-1,-1,34013,33,40294,78,49095,68,49834,79,41666,14,47467,77,56700,52,66264,29,51,94,86,1.12
1858,Нижний Тагил - городской округ,32136,269,52979,853,56001,310,57913,383,51738,443,58010,443,58760,441,62282,438,93373,86,68,190,83,1.09
1859,Нижняя Салда - городской округ,-1,-1,-1,-1,-1,-1,57113,15,71602,18,57002,18,72356,16,83991,15,68303,15,26,19,19,1.62
1860,Новолялинский - городской округ,-1,-1,22988,2,29839,8,33356,6,68849,20,66847,33,61284,102,73526,48,76518,42,35,156,288,1.0
1861,Новоуральск - городской округ (ЗАТО),43070,6,66774,93,71387,86,79714,94,77491,109,80212,116,73491,138,86503,100,93683,90,68,117,729,1.29
1862,Пелым - городской округ,-1,-1,-1,-1,41801,13,51702,13,31031,46,28483,35,37925,51,41469,49,45278,45,35,8,144,2.0
1863,Первоуральск - городской округ,-1,-1,-1,-1,36241,217,40866,223,47005,195,54483,210,55555,239,51412,221,56694,189,35,56,32,2.0
1864,Полевской - городской округ,-1,-1,40984,53,37779,43,46136,43,49433,47,53836,67,51483,82,58318,72,101283,22,51,147,80,0.96
1865,Пышминский - городской округ,23183,64,27943,97,32148,101,38578,100,39061,120,38693,117,43354,119,44108,114,53089,115,68,128,185,2.09
1866,Ревда - городской округ,-1,-1,49004,36,51021,67,55778,70,55378,74,45222,132,47810,105,53133,102,57493,132,51,17,155,1.74
1867,Режевской - городской округ,29903,91,28958,160,34270,165,37095,163,40937,178,41628,175,45038,177,49968,175,46187,116,68,54,78,1.24
1868,Рефтинский - городской округ,-1,-1,-1,-1,50306,32,54653,32,44900,51,47142,44,48113,76,52519,71,85264,23,35,69,33,1.12
1869,Свободный - городской округ (ЗАТО),-1,-1,53449,33,51808,35,55098,36,56659,40,64716,41,61341,43,67163,44,63445,33,51,18,18,1.15
1870,Североуральский - городской округ,-1,-1,-1,-1,45709,34,114770,1,52961,42,46519,94,47047,99,59360,129,85812,4,27,29,123,2.67
1871,Серовский - городской округ,-1,-1,-1,-1,64312,27,57363,70,62172,84,62008,60,60851,98,67747,131,93509,27,35,45,45,2.66
1872,Слободо-Туринский муниципальный район,28592,3,40848,3,43360,3,40504,4,45927,18,47196,20,51430,46,54935,44,58095,16,14,26,23,2.19
1873,Сосьвинский - городской округ,-1,-1,30964,77,36246,81,41810,84,34810,74,68726,253,45587,97,47915,94,62713,18,51,102,-1,1.43
1874,Среднеуральск - городской округ,-1,-1,38583,45,45019,45,51103,58,51253,59,47477,72,59103,90,65100,62,69327,50,51,79,86,2.64
1875,Староуткинск - городской округ,49265,1,40042,7,47046,7,46211,10,40775,12,50500,28,37330,35,37356,35,51353,33,51,28,108,2.1
1876,Сухой Лог - городской округ,-1,-1,46715,62,55375,73,52419,66,50441,107,55260,83,55598,103,61248,106,75387,63,51,61,61,1.25
1877,Сысертский - городской округ,-1,-1,-1,-1,34336,177,38302,125,44340,89,40847,202,43234,226,44011,108,55189,140,35,60,40,1.75
1878,Таборинский муниципальный район,29910,26,30960,39,47468,13,35532,44,44353,75,37112,78,37998,45,41666,61,46791,60,68,56,118,1.54
1879,Тавдинский - городской округ,26714,62,29998,89,30507,81,32967,105,37953,131,37409,107,38241,103,40831,130,53704,102,68,101,164,1.56
1880,Талицкий - городской округ,-1,-1,31318,129,35009,187,45830,57,43647,110,40609,196,42932,188,44738,112,47502,105,51,51,26,1.5
1881,Тугулымский - городской округ,26455,67,30179,74,33872,69,34633,78,38386,91,35877,82,39316,82,44356,81,41585,77,68,57,68,1.41
1882,Туринский - городской округ,-1,-1,-1,-1,33915,59,40587,70,41239,84,44823,79,49413,77,57830,88,59059,85,35,74,106,3.11
1883,Уральский посёлок  - муниципальное образование (ЗАТО),-1,-1,78452,9,38607,8,83556,7,78070,10,67698,234,69927,19,68627,18,62283,31,51,-20,32,1.38
1884,Шалинский - городской округ,-1,-1,44859,7,46996,7,-1,-1,70229,356,63006,181,45307,87,45890,93,56328,25,51,25,122,2.06
1886,Нижний Новгород - городской округ,42770,561,41498,1219,53696,1219,52387,1395,57219,1394,54073,1561,61770,1408,63040,1626,62339,1855,68,45,145,2.0
1887,Ардатовский район,74914,4,35737,15,22848,107,32946,128,35322,94,33138,126,35498,139,38426,137,46281,92,51,29,159,1.5
1888,Арзамас - городской округ,-1,-1,25374,260,29110,249,31791,244,46358,81,51194,105,55086,103,43121,292,54084,106,51,113,22,1.79
1889,Арзамасский район,21123,95,24849,126,31309,152,34162,164,35850,185,35574,210,40338,211,43459,178,45862,170,68,117,189,1.66
1890,Балахнинский район,21834,14,30733,73,45499,84,49342,79,51736,86,52669,92,55516,135,57308,154,59823,149,68,173,475,1.98
1891,Богородский район,18218,29,41600,33,24652,42,39885,133,45787,77,45817,137,48565,135,53238,135,64049,13,68,251,125,2.07
1892,Большеболдинский район,-1,-1,21600,34,47547,17,59289,15,29294,66,30434,94,42883,55,38500,75,47359,40,51,119,135,1.83
1893,Большемурашкинский район,36238,4,34356,3,32063,3,33834,3,40255,41,38514,52,41614,46,43351,82,35520,6,14,-11,-52,2.36
1894,Бор - городской округ,46049,9,31121,194,40573,205,45841,208,52038,114,59730,77,62416,114,64877,113,64731,111,68,40,240,1.64
1895,Бутурлинский район,-1,-1,43458,1,32940,5,72380,7,43139,30,38499,31,43927,47,52454,57,44236,46,26,-38,64,0.85
1896,Вадский район,29360,37,33204,42,32254,34,45235,56,45710,75,46940,82,51742,80,48862,89,57083,78,68,94,211,1.36
1897,Варнавинский район,29969,28,34556,23,43117,24,40596,32,46859,45,42339,67,38701,73,44268,76,44787,47,68,49,113,1.97
1898,Вачский район,13282,43,20543,39,47014,28,52820,26,53085,13,60020,17,65486,14,62961,21,60271,16,68,353,78,0.74
1899,Ветлужский район,33797,16,16030,13,25950,31,32171,26,30173,13,29524,12,30529,19,39691,18,54717,38,68,61,116,1.43
1900,Вознесенский район,43126,19,39344,55,40104,37,41516,30,37853,67,40432,80,45659,79,44310,84,43269,63,68,0,64,1.02
1901,Володарский район,21860,81,27366,151,31019,151,37248,158,36858,241,43839,182,43832,336,44995,308,44170,302,68,102,281,1.59
1902,Воротынский район,-1,-1,-1,-1,41678,4,47780,4,75263,17,31207,149,33048,170,37014,157,46360,46,14,-38,18,2.13
1903,Воскресенский район,-1,-1,13615,15,25799,91,26514,131,29912,215,27126,234,29261,182,30698,228,45747,79,51,236,519,1.33
1904,Выкса - городской округ,24066,174,28439,182,33918,253,34269,271,40069,271,44069,291,44975,286,46099,294,46534,315,68,93,194,1.82
1905,Гагинский район,-1,-1,14329,9,28165,75,25790,54,26503,108,31982,123,30600,201,32664,213,35035,194,51,144,560,1.3
1906,Городецкий район,-1,-1,-1,-1,38061,118,37705,194,32275,52,41360,300,41855,337,46596,329,51965,195,35,36,65,1.43
1907,Дальнеконстантиновский район,29446,32,29696,59,30001,46,39513,49,44893,186,42280,66,35768,89,42736,125,48113,104,68,63,185,1.5
1908,Дзержинск - городской округ,35215,218,29153,270,36900,297,44266,503,46417,502,49248,513,55098,521,59120,646,49235,344,68,39,93,1.88
1909,Дивеевский район,61949,8,79822,8,56213,12,47900,65,39926,79,39968,74,42208,83,47558,82,55492,60,68,-10,75,1.1
1910,Княгининский район,35402,29,30437,51,-1,-1,31489,88,28975,99,34368,90,37679,84,40208,79,42688,108,68,20,87,1.18
1911,Ковернинский район,17387,104,20777,11,21843,94,27358,72,27728,68,31558,44,33935,33,37122,59,36486,38,68,109,18,1.09
1912,Краснобаковский район,-1,-1,-1,-1,49168,13,113881,7,108810,4,38643,44,48868,39,52547,39,46472,38,35,-5,116,1.43
1913,Краснооктябрьский район,-1,-1,-1,-1,-1,-1,38482,28,35492,82,33818,184,36250,125,38677,106,46611,69,26,21,73,1.64
1914,Кстовский район,44018,34,40230,46,40525,125,48612,113,41585,138,42021,236,42662,307,42329,299,44001,262,68,0,94,1.82
1915,Кулебаки - городской округ,46301,14,36062,52,44128,59,41902,60,44835,52,53849,72,57225,73,54024,74,60502,76,68,30,212,0.79
1916,Лукояновский район,49350,13,38108,48,34450,60,39252,83,45507,89,39957,112,46133,130,49942,135,46870,135,68,-5,81,1.44
1917,Лысковский район,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,34131,145,36677,143,40477,146,41592,156,13,21,23,1.42
1918,Навашинский - городской округ,82572,6,31613,81,52187,6,39408,83,43156,92,63330,18,51699,101,54390,103,54524,75,68,-33,67,1.21
1919,Павловский район,18261,201,19768,159,22132,171,24034,134,30493,96,33297,159,36914,154,42396,117,47832,62,68,161,28,1.66
1920,Первомайск - городской округ,-1,-1,23821,11,25033,79,29262,93,33787,94,40192,81,44095,76,47568,86,47913,59,51,101,393,1.92
1921,Перевозский - городской округ,10243,6,27294,4,11924,3,-1,-1,36107,7,-1,-1,43409,44,37102,123,37723,119,68,268,773,0.0
1922,Пильнинский район,-1,-1,34057,55,34052,31,35460,96,33167,157,37031,161,35417,145,36576,151,42486,114,51,24,57,1.43
1923,Починковский район,36161,31,-1,-1,52204,11,50931,41,35793,12,50953,18,48815,51,53352,51,56198,44,68,55,82,1.04
1924,Саров - городской округ,59371,72,46076,173,59226,148,68146,152,67956,207,-1,-1,68681,152,75270,173,82124,186,68,38,113,1.18
1925,Семеновский - городской округ,16084,93,39201,40,45398,39,43068,102,45963,101,50602,125,51993,125,53364,74,54501,97,68,238,243,1.47
1926,Сергачский район,13503,12,29997,23,30990,112,42540,29,30295,101,27859,126,35021,108,41910,111,62049,50,68,359,883,1.73
1927,Сеченовский район,19328,71,44434,18,35933,27,36252,70,31368,122,27363,141,33333,147,35394,145,43793,93,68,126,168,1.5
1928,Сокольский - городской округ,11251,19,23363,40,37060,38,39240,39,44893,34,49034,54,51632,53,57493,48,65366,34,68,480,613,2.46
1929,Сосновский район,-1,-1,35307,61,35572,59,47410,54,46541,78,44510,86,51720,67,48266,80,56597,53,51,60,44,1.13
1930,Спасский район,25538,63,25969,98,29067,94,31566,95,36296,82,36552,90,33829,56,39117,85,34394,19,68,34,-28,0.88
1931,Тонкинский район,36287,36,32285,53,31846,61,34194,75,37755,72,36468,124,40785,69,45068,64,53628,48,68,47,79,1.66
1932,Тоншаевский район,-1,-1,-1,-1,-1,-1,32726,49,48319,38,56863,54,54839,53,59681,51,57696,58,26,76,106,2.0
1933,Уренский район,19912,14,28067,92,34074,71,40463,73,46356,62,41555,113,51093,95,53447,88,60450,75,68,203,583,1.41
1934,Чкаловск - городской округ,-1,-1,-1,-1,-1,-1,-1,-1,48397,16,51344,16,61561,22,61663,27,65176,21,14,34,54,2.0
1935,Шарангский район,-1,-1,34774,7,29321,6,47354,7,30599,51,47167,8,36063,57,33353,53,55534,8,51,59,64,1.26
1936,Шатковский район,-1,-1,27925,33,32175,29,47744,34,46184,26,53851,18,68184,31,55898,54,56235,51,51,101,180,1.07
1937,Шахунья - городской округ,-1,-1,-1,-1,-1,-1,40872,101,41572,93,42965,115,42386,180,46549,140,56542,204,26,38,84,1.3
1939,Казань - городской округ,32685,390,36015,396,42371,653,41273,395,44470,593,49879,1052,49470,434,58896,1272,59936,1071,68,83,172,1.43
1940,Набережные Челны - городской округ,30782,167,40244,35,41501,449,52014,384,54265,472,51215,503,52445,543,53537,536,58520,239,68,90,112,1.74
1941,Камские Поляны,23551,6,24510,7,31660,6,31733,6,30319,8,36466,8,34931,10,38071,10,-1,-1,58,61,103,3.63
1943,Агрызский район,13463,38,18970,94,27327,164,29988,118,39242,91,41174,86,41873,51,43525,47,-1,-1,58,223,230,1.56
1944,Азнакаевский район,16526,144,23129,167,27548,261,32613,242,31458,248,31063,273,34489,28,38763,76,36545,2,58,134,72,1.96
1945,Аксубаевский район,17412,94,21325,157,30731,154,33480,167,37286,226,35253,272,41602,54,43681,50,-1,-1,58,150,78,1.95
1946,Актанышский район,17543,43,20302,45,31042,118,32209,160,30733,372,29918,242,-1,-1,-1,-1,-1,-1,48,70,412,1.0
1947,Алексеевский район,18708,94,22117,96,27402,104,23468,82,27398,212,26246,201,33026,212,39349,77,34889,14,68,86,-2,2.18
1948,Алькеевский район,19871,71,28695,77,24377,154,27706,90,27877,84,32585,156,-1,-1,-1,-1,-1,-1,48,63,139,2.1
1949,Альметьевский район,26439,646,31850,113,37067,296,42491,317,39491,280,44611,337,52848,413,51682,618,52294,178,68,97,-15,1.67
1950,Апастовский район,17450,73,20646,113,24996,78,26253,96,27167,100,26216,104,-1,-1,-1,-1,-1,-1,48,50,98,1.94
1951,Арский район,18141,124,20418,230,25063,226,28613,216,32494,393,28972,438,33111,83,31103,154,33867,85,68,86,52,1.76
1952,Атнинский район,17227,53,18818,40,23997,69,29839,50,31795,92,31090,127,-1,-1,36122,17,40004,13,68,132,11,1.75
1953,Бавлинский район,17965,105,22099,130,25579,65,38410,27,34267,39,27447,30,32165,27,33132,15,41677,4,58,84,-41,1.43
1954,Балтасинский район,15150,93,17760,104,22518,110,25461,96,27438,250,30227,262,32537,66,33687,214,36794,32,68,142,61,2.66
1955,Бугульминский район,36501,16,40312,15,29583,36,36573,132,39132,108,39684,123,40580,96,43126,94,46306,96,68,26,101,1.38
1956,Буинский район,16323,109,21021,111,25609,132,25901,119,33509,151,34297,286,29452,101,33786,106,-1,-1,58,106,105,2.52
